Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: wdbc 
Training model on clean data
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     8        0.6121            -nan     0.1000    0.0247
     9        0.5691            -nan     0.1000    0.0194
    10        0.5315            -nan     0.1000    0.0174
    20        0.2932            -nan     0.1000    0.0062
    40        0.1459            -nan     0.1000    0.0002
    60        0.0880            -nan     0.1000    0.0000
    80        0.0581            -nan     0.1000   -0.0002
   100        0.0406            -nan     0.1000   -0.0002
   120        0.0271            -nan     0.1000    0.0001
   140        0.0195            -nan     0.1000    0.0001
   150        0.0163            -nan     0.1000    0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1709            -nan     0.1000    0.0758
     2        1.0494            -nan     0.1000    0.0572
     3        0.9437            -nan     0.1000    0.0504
     4        0.8525            -nan     0.1000    0.0409
     5        0.7743            -nan     0.1000    0.0365
     6        0.7093            -nan     0.1000    0.0313
     7        0.6492            -nan     0.1000    0.0272
     8        0.5957            -nan     0.1000    0.0236
     9        0.5508            -nan     0.1000    0.0219
    10        0.5094            -nan     0.1000    0.0201
    20        0.2736            -nan     0.1000    0.0069
    40        0.1180            -nan     0.1000    0.0006
    60        0.0602            -nan     0.1000    0.0007
    80        0.0331            -nan     0.1000    0.0001
   100        0.0195            -nan     0.1000   -0.0000
   120        0.0119            -nan     0.1000   -0.0001
   140        0.0080            -nan     0.1000   -0.0000
   150        0.0065            -nan     0.1000   -0.0001

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1827            -nan     0.1000    0.0733
     2        1.0662            -nan     0.1000    0.0570
     3        0.9722            -nan     0.1000    0.0513
     4        0.8892            -nan     0.1000    0.0409
     5        0.8173            -nan     0.1000    0.0345
     6        0.7557            -nan     0.1000    0.0296
     7        0.7021            -nan     0.1000    0.0266
     8        0.6552            -nan     0.1000    0.0230
     9        0.6142            -nan     0.1000    0.0186
    10        0.5803            -nan     0.1000    0.0152
    20        0.3518            -nan     0.1000    0.0078
    40        0.1952            -nan     0.1000   -0.0001
    60        0.1383            -nan     0.1000    0.0001
    80        0.1031            -nan     0.1000    0.0002
   100        0.0763            -nan     0.1000    0.0005
   120        0.0606            -nan     0.1000   -0.0000
   140        0.0485            -nan     0.1000    0.0000
   150        0.0431            -nan     0.1000   -0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1779            -nan     0.1000    0.0721
     2        1.0466            -nan     0.1000    0.0625
     3        0.9375            -nan     0.1000    0.0504
     4        0.8507            -nan     0.1000    0.0414
     5        0.7767            -nan     0.1000    0.0354
     6        0.7155            -nan     0.1000    0.0280
     7        0.6542            -nan     0.1000    0.0300
     8        0.6022            -nan     0.1000    0.0260
     9        0.5572            -nan     0.1000    0.0221
    10        0.5160            -nan     0.1000    0.0188
    20        0.2705            -nan     0.1000    0.0060
    40        0.1224            -nan     0.1000    0.0006
    60        0.0719            -nan     0.1000    0.0003
    80        0.0441            -nan     0.1000    0.0003
   100        0.0282            -nan     0.1000   -0.0000
   120        0.0193            -nan     0.1000    0.0000
   140        0.0128            -nan     0.1000   -0.0000
   150        0.0108            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1767            -nan     0.1000    0.0711
     2        1.0445            -nan     0.1000    0.0646
     3        0.9359            -nan     0.1000    0.0525
     4        0.8443            -nan     0.1000    0.0455
     5        0.7620            -nan     0.1000    0.0402
     6        0.6939            -nan     0.1000    0.0330
     7        0.6358            -nan     0.1000    0.0271
     8        0.5846            -nan     0.1000    0.0242
     9        0.5398            -nan     0.1000    0.0214
    10        0.4960            -nan     0.1000    0.0214
    20        0.2462            -nan     0.1000    0.0068
    40        0.0921            -nan     0.1000    0.0011
    60        0.0418            -nan     0.1000    0.0007
    80        0.0231            -nan     0.1000    0.0002
   100        0.0129            -nan     0.1000    0.0000
   120        0.0078            -nan     0.1000    0.0000
   140        0.0047            -nan     0.1000    0.0000
   150        0.0037            -nan     0.1000    0.0000

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.1866            -nan     0.1000    0.0639
     2        1.0665            -nan     0.1000    0.0605
     3        0.9598            -nan     0.1000    0.0518
     4        0.8730            -nan     0.1000    0.0410
     5        0.8011            -nan     0.1000    0.0336
     6        0.7374            -nan     0.1000    0.0309
     7        0.6847            -nan     0.1000    0.0253
     8        0.6377            -nan     0.1000    0.0240
     9        0.5939            -nan     0.1000    0.0189
    10        0.5559            -nan     0.1000    0.0170
    20        0.3388            -nan     0.1000    0.0059
    40        0.1854            -nan     0.1000    0.0018
    60        0.1330            -nan     0.1000   -0.0007
    80        0.0993            -nan     0.1000   -0.0011
