Current working directory: /home/chris/github/kappa-threshold 
parameters.csv exists: TRUE 
parameters.csv absolute path: /home/chris/github/kappa-threshold/data/files/parameters.csv 
Processing model: gbm for dataset: cmc 
Loaded 295 indices for fold 1 from: results/instances/original/vectors/cmc_gbm_all_folds.csv 

=== Training model with 10 % noise in training data ===
Critical percentage for training noise: 100 %
Loading training noise data from: results/noise_injection/by_dataset/cmc_Number_of_children_ever_born_noise0.1.csv 
Altering 1178 out of 1178 training instances
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3489            -nan     0.1000    0.0152
     2        1.3296            -nan     0.1000    0.0087
     3        1.3069            -nan     0.1000    0.0096
     4        1.2902            -nan     0.1000    0.0073
     5        1.2735            -nan     0.1000    0.0056
     6        1.2596            -nan     0.1000    0.0051
     7        1.2451            -nan     0.1000    0.0067
     8        1.2343            -nan     0.1000    0.0040
     9        1.2231            -nan     0.1000    0.0048
    10        1.2131            -nan     0.1000    0.0035
    20        1.1433            -nan     0.1000    0.0024
    40        1.0766            -nan     0.1000    0.0008
    60        1.0465            -nan     0.1000   -0.0002
    80        1.0203            -nan     0.1000   -0.0005
   100        0.9999            -nan     0.1000   -0.0006
   120        0.9835            -nan     0.1000   -0.0006
   140        0.9678            -nan     0.1000   -0.0010
   150        0.9593            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3453            -nan     0.1000    0.0157
     2        1.3178            -nan     0.1000    0.0126
     3        1.2978            -nan     0.1000    0.0078
     4        1.2752            -nan     0.1000    0.0082
     5        1.2564            -nan     0.1000    0.0078
     6        1.2375            -nan     0.1000    0.0083
     7        1.2229            -nan     0.1000    0.0057
     8        1.2108            -nan     0.1000    0.0046
     9        1.1983            -nan     0.1000    0.0034
    10        1.1842            -nan     0.1000    0.0072
    20        1.1053            -nan     0.1000    0.0018
    40        1.0400            -nan     0.1000   -0.0011
    60        1.0028            -nan     0.1000   -0.0001
    80        0.9653            -nan     0.1000   -0.0002
   100        0.9340            -nan     0.1000   -0.0004
   120        0.9026            -nan     0.1000    0.0000
   140        0.8828            -nan     0.1000   -0.0008
   150        0.8713            -nan     0.1000    0.0003

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3459            -nan     0.1000    0.0063
     2        1.3325            -nan     0.1000    0.0046
     3        1.3232            -nan     0.1000    0.0034
     4        1.3124            -nan     0.1000    0.0059
     5        1.3027            -nan     0.1000    0.0039
     6        1.2949            -nan     0.1000    0.0036
     7        1.2884            -nan     0.1000    0.0030
     8        1.2827            -nan     0.1000    0.0024
     9        1.2774            -nan     0.1000    0.0018
    10        1.2712            -nan     0.1000    0.0010
    20        1.2310            -nan     0.1000    0.0006
    40        1.1778            -nan     0.1000    0.0002
    60        1.1526            -nan     0.1000   -0.0000
    80        1.1340            -nan     0.1000   -0.0000
   100        1.1219            -nan     0.1000   -0.0002
   120        1.1139            -nan     0.1000   -0.0013
   140        1.1054            -nan     0.1000   -0.0008
   150        1.1023            -nan     0.1000   -0.0006

Iter   TrainDeviance   ValidDeviance   StepSize   Improve
     1        1.3416            -nan     0.1000    0.0105
     2        1.3236            -nan     0.1000    0.0080
